t,accx,accy,accz,gyrox,gyroy,gyroz
392166,-0.00292969,-0.00341797,0.993408,-0.277579,-0.0152588,0.207007
392176,-0.00292969,-0.00317383,0.993408,0.271738,0.167847,0.054419
392186,-0.00317383,-0.00292969,0.993408,0.0886321,0.137329,0.237525
392196,-0.00244141,-0.00366211,0.993652,-0.0334382,0.0762939,0.176489
392206,-0.00268555,-0.00390625,0.99292,0.180185,0.0762939,0.0849366
392216,-0.00268555,-0.00341797,0.99292,-0.0334382,0.0152588,0.115454
392226,-0.00292969,-0.00317383,0.993164,0.11915,0.0152588,0.176489
392236,-0.00268555,-0.00317383,0.993164,0.027597,-0.0152588,-0.0371337
392246,-0.00292969,-0.00317383,0.993164,0.11915,0.106812,0.0239015
392256,-0.00268555,-0.00366211,0.993408,0.180185,0.0457764,0.268042
392266,-0.00268555,-0.00341797,0.993164,0.0581145,0.0457764,0.0239015
392276,-0.00292969,-0.00317383,0.993408,0.0886321,0.137329,0.176489
392286,-0.00292969,-0.00292969,0.992676,0.180185,0.0762939,0.207007
392296,-0.00366211,-0.00317383,0.992432,0.0581145,-0.0152588,-0.0371337
392306,-0.00366211,-0.00317383,0.992188,0.0886321,0.167847,-0.128686
392316,-0.00317383,-0.00317383,0.99292,-0.00292063,0.137329,0.054419
392326,-0.00292969,-0.00317383,0.99292,0.180185,0.137329,0.145972
392336,-0.00317383,-0.00292969,0.992432,-0.00292063,0.0457764,0.176489
392346,-0.00341797,-0.00268555,0.992188,-0.00292063,0.106812,0.176489
392356,-0.00341797,-0.00268555,0.992676,-0.00292063,0.0762939,0.145972
392366,-0.00341797,-0.00341797,0.993164,0.027597,0.0152588,0.054419
392376,-0.00317383,-0.00341797,0.99292,0.11915,0.167847,0.115454
392386,-0.00292969,-0.00317383,0.992676,-0.124991,0.0457764,0.0239015
392396,-0.00292969,-0.00317383,0.992676,0.0886321,0.106812,0.145972
392406,-0.00292969,-0.00341797,0.992676,0.11915,0.106812,0.145972
392416,-0.00317383,-0.00317383,0.993164,0.149667,0.0457764,0.115454
392426,-0.00341797,-0.00341797,0.99292,0.180185,0.0762939,0.054419
392436,-0.00390625,-0.00317383,0.993164,0.027597,0.0457764,0.115454
392446,-0.00366211,-0.00317383,0.992432,0.149667,0.228882,0.145972
392456,-0.00366211,-0.00317383,0.992432,-0.00292063,0.137329,0.0849366
392466,-0.00366211,-0.00366211,0.992676,0.0886321,0.0762939,-0.0371337
392476,-0.00292969,-0.00341797,0.99292,0.180185,0.0457764,0.115454
392486,-0.00292969,-0.00341797,0.992676,0.027597,0.0457764,0.054419
392496,-0.00268555,-0.00366211,0.992676,0.027597,0.167847,0.0849366
392506,-0.00244141,-0.00366211,0.99292,0.210702,0.106812,0.115454
392516,-0.00292969,-0.00390625,0.992432,-0.0334382,0.0762939,0.237525
392526,-0.00292969,-0.00415039,0.992188,0.0581145,0.0152588,-0.00661612
392536,-0.00292969,-0.00366211,0.992188,0.149667,0.0457764,0.176489
392546,-0.00341797,-0.00415039,0.991943,0.0581145,0.0457764,0.145972
392556,-0.00341797,-0.00415039,0.992432,-0.0334382,0.0152588,0.207007
392566,-0.00341797,-0.00390625,0.99292,0.0581145,-0.0762939,0.0849366
392576,-0.00317383,-0.00366211,0.993164,-0.00292063,0.0762939,0.145972
392586,-0.00341797,-0.00317383,0.991943,-0.0639558,0.106812,0.0239015
392596,-0.00341797,-0.00317383,0.992188,0.027597,0.0152588,0.145972
392606,-0.00366211,-0.00317383,0.992432,0.11915,0.0457764,0.0239015
392616,-0.00317383,-0.00366211,0.992432,-0.0944734,0.167847,-0.0676513
392626,-0.00292969,-0.00366211,0.992432,0.180185,0.106812,-0.0981688
392636,-0.00292969,-0.00366211,0.992676,0.210702,-0.0152588,0.0239015
392646,-0.00292969,-0.00390625,0.992432,0.0581145,0.106812,0.268042
392656,-0.00317383,-0.00390625,0.992432,-0.0334382,0.0457764,0.0239015
392666,-0.00292969,-0.00390625,0.992676,0.027597,0.0457764,0.145972
392676,-0.00317383,-0.00390625,0.992676,0.0581145,0.106812,0.176489
392686,-0.00317383,-0.00366211,0.991943,0.11915,0.167847,-0.0371337
392696,-0.00268555,-0.00366211,0.992432,0.0886321,0.0152588,0.207007
392706,-0.00292969,-0.00341797,0.991699,0.149667,0.0457764,0.0849366
392716,-0.00317383,-0.00317383,0.991943,0.11915,0.0457764,0.115454
392726,-0.00317383,-0.00317383,0.992188,0.0886321,0.0762939,0.054419
392736,-0.00292969,-0.00317383,0.992188,-0.0639558,0.228882,-0.00661612
392746,-0.00292969,-0.00292969,0.992676,-0.155509,0.0152588,0.176489
392756,-0.00292969,-0.00317383,0.992676,0.0886321,0.167847,0.176489
392766,-0.00292969,-0.00317383,0.992432,-0.00292063,0.137329,0.176489
392776,-0.00268555,-0.00317383,0.99292,0.0886321,0.0762939,-0.0371337
392786,-0.00244141,-0.00292969,0.99292,0.027597,0.0762939,0.329077
392796,-0.00268555,-0.00317383,0.99292,0.027597,0.106812,0.237525
392806,-0.00268555,-0.00341797,0.99292,0.11915,0.106812,0.268042
392816,-0.00317383,-0.00317383,0.99292,0.11915,0.137329,0.237525
392826,-0.00317383,-0.00292969,0.993164,-0.00292063,0.106812,0.237525
392836,-0.00341797,-0.00292969,0.992432,0.149667,0.0762939,0.115454
392846,-0.00341797,-0.00268555,0.993164,0.210702,0.137329,0.268042
392856,-0.00366211,-0.00317383,0.993164,0.027597,0.106812,0.145972
392866,-0.00390625,-0.00341797,0.992432,0.149667,0.0762939,0.176489
392876,-0.00317383,-0.00341797,0.992676,0.11915,0.198364,0.176489
392886,-0.00366211,-0.00341797,0.99292,0.0886321,0.0457764,0.176489
392896,-0.00390625,-0.00317383,0.99292,0.180185,0.0457764,-0.0676513
392906,-0.00390625,-0.00317383,0.991943,0.0581145,0.137329,0.115454
392916,-0.00366211,-0.00317383,0.992188,0.180185,0.167847,0.145972
392926,-0.00366211,-0.00341797,0.991699,0.11915,0.0762939,0.268042
392936,-0.00390625,-0.00366211,0.991455,0.0581145,0.0457764,0.0849366
392946,-0.00341797,-0.00317383,0.991699,0.027597,0.106812,0.115454
392956,-0.00341797,-0.00317383,0.992188,0.0581145,0.0762939,0.0849366
392966,-0.00341797,-0.00341797,0.992188,0.180185,0.0457764,0.145972
392976,-0.00341797,-0.00292969,0.991943,0.149667,0.106812,0.0849366
392986,-0.00366211,-0.00268555,0.992188,0.11915,0.0457764,0.0239015
392996,-0.00390625,-0.00292969,0.993164,0.24122,-0.0762939,-0.128686
393006,-0.00366211,-0.00317383,0.992432,0.0886321,0.0762939,0.268042
393016,-0.00341797,-0.00317383,0.991943,-0.0639558,0.259399,0.207007
393026,-0.00341797,-0.00341797,0.991699,-0.0639558,0.0457764,0.054419
393036,-0.00341797,-0.00292969,0.991455,0.149667,0.0152588,0.207007
393046,-0.00292969,-0.00317383,0.991211,0.11915,0.167847,0.176489
393056,-0.00317383,-0.00292969,0.990967,0.0886321,0.0762939,0.115454
393066,-0.00317383,-0.00317383,0.991699,-0.216544,0.0457764,0.145972
393076,-0.00292969,-0.00366211,0.991699,0.027597,0.0457764,0.0849366
393086,-0.00292969,-0.00366211,0.99292,0.302255,0.167847,0.115454
393096,-0.00317383,-0.00366211,0.992432,0.027597,0.0762939,0.145972
393106,-0.00292969,-0.00341797,0.992676,0.0886321,0.0762939,0.0849366
393126,-0.00268555,-0.00292969,0.992432,0.149667,0.0152588,0.176489
393136,-0.00292969,-0.00341797,0.992188,0.149667,0.0152588,0.115454
393146,-0.00268555,-0.00317383,0.992432,-0.00292063,0.0457764,0.115454
393156,-0.00268555,-0.00341797,0.99292,0.0581145,0.0762939,0.207007
393166,-0.00292969,-0.00366211,0.991943,-0.0334382,-0.0457764,0.115454
393176,-0.00268555,-0.00366211,0.992432,0.149667,0.106812,0.054419
393186,-0.00268555,-0.00415039,0.992676,-0.0944734,0.106812,0.0849366
393196,-0.00292969,-0.00341797,0.99292,0.24122,0.228882,0.176489
393206,-0.00292969,-0.00341797,0.992676,0.0581145,0.106812,0.115454
393216,-0.00317383,-0.00317383,0.992188,0.0886321,0.106812,0.0239015
393226,-0.00341797,-0.00317383,0.991943,0.149667,0.137329,0.176489
393236,-0.00390625,-0.00366211,0.991699,0.0886321,-0.0152588,0.115454
393246,-0.00390625,-0.00366211,0.992676,0.149667,0.137329,0.207007
393256,-0.00390625,-0.00366211,0.992676,-0.00292063,0.0457764,0.207007
393266,-0.00390625,-0.00366211,0.992432,0.027597,0.0152588,0.0239015
393276,-0.00366211,-0.00341797,0.992188,0.210702,0.0152588,0.054419
393286,-0.00366211,-0.00341797,0.992676,0.11915,0.0762939,0.145972
393296,-0.00366211,-0.00341797,0.992432,0.0581145,0.167847,0.237525
393306,-0.00341797,-0.00390625,0.992432,0.149667,0.0457764,0.115454
393316,-0.00341797,-0.00366211,0.992676,-0.0639558,0.0152588,0.0239015
393326,-0.00341797,-0.00415039,0.992676,0.271738,-0.0762939,0.207007
393336,-0.00366211,-0.00317383,0.992676,0.0581145,0.106812,0.29856
393346,-0.00366211,-0.00366211,0.992676,0.11915,0.137329,0.145972
393356,-0.00415039,-0.00341797,0.993164,0.11915,0.106812,0.0849366
393366,-0.00415039,-0.00341797,0.992432,0.0886321,0.0457764,0.237525
393376,-0.00390625,-0.00366211,0.991699,0.149667,-0.0152588,0.115454
393386,-0.00390625,-0.00390625,0.992676,0.027597,-0.0152588,0.207007
393396,-0.00415039,-0.00390625,0.99292,0.180185,0.0457764,0.145972
393406,-0.00390625,-0.00366211,0.993164,0.027597,0.0457764,0.176489
393416,-0.00341797,-0.00366211,0.99292,0.0886321,0.167847,0.115454
393426,-0.00366211,-0.00366211,0.992676,0.0581145,0.0762939,0.0239015
393436,-0.00366211,-0.00366211,0.992188,0.027597,0.0457764,0.0239015
393446,-0.00390625,-0.00341797,0.991943,0.0886321,0.137329,-0.00661612
393456,-0.00415039,-0.00317383,0.991943,0.210702,0.137329,-0.0981688
393466,-0.00366211,-0.00292969,0.992676,0.11915,0.0762939,0.145972
393476,-0.00341797,-0.00317383,0.991943,-0.0334382,0.0152588,-0.0371337
393486,-0.00317383,-0.00292969,0.992188,-0.00292063,0.0762939,0.115454
393496,-0.00317383,-0.00268555,0.992432,0.180185,0.137329,0.207007
393506,-0.00341797,-0.00292969,0.99292,-0.0639558,0.0762939,0.145972
393516,-0.00366211,-0.00268555,0.992432,0.11915,-0.0457764,0.176489
393526,-0.00366211,-0.00292969,0.99292,0.0886321,-0.0152588,0.176489
393536,-0.00366211,-0.00244141,0.992432,0.210702,0.137329,0.0849366
393546,-0.00390625,-0.00268555,0.992188,0.0886321,0.198364,0.0849366
393556,-0.00341797,-0.00317383,0.992432,0.0886321,0.0457764,0.0849366
393566,-0.00341797,-0.00268555,0.992188,0.0886321,0.0762939,0.145972
393576,-0.00317383,-0.00244141,0.991211,0.271738,0.0152588,0.0849366
393586,-0.00317383,-0.00268555,0.991455,0.0581145,0.0762939,-0.00661612
393596,-0.00317383,-0.00268555,0.992188,0.210702,0.137329,-0.0676513
393606,-0.00317383,-0.00317383,0.991455,-0.00292063,0.0457764,0.0239015
393616,-0.00292969,-0.00292969,0.991943,0.210702,0.137329,0.237525
393626,-0.00268555,-0.00292969,0.992432,0.180185,0.0457764,0.115454
393636,-0.00317383,-0.00268555,0.992432,0.11915,-0.0457764,0.115454
393646,-0.00317383,-0.00292969,0.992432,0.0886321,0.0457764,0.0239015
393656,-0.00341797,-0.00268555,0.991943,0.149667,0.0152588,0.268042
393666,-0.00317383,-0.00268555,0.991699,0.0886321,0.106812,0.176489
393676,-0.00341797,-0.00317383,0.991943,0.0886321,0.106812,0.268042
393686,-0.00366211,-0.00292969,0.991699,0.149667,0.198364,0.054419
393696,-0.00366211,-0.00341797,0.991943,0.11915,0.0762939,0.054419
393706,-0.00317383,-0.00292969,0.991943,0.027597,0.167847,0.145972
393716,-0.00341797,-0.00268555,0.991943,-0.0639558,-0.0457764,0.176489
393726,-0.00317383,-0.00268555,0.991699,0.11915,-0.0457764,0.0239015
393736,-0.00317383,-0.00292969,0.992676,0.0581145,0.0762939,0.115454
393746,-0.00341797,-0.00292969,0.992432,0.0886321,0.0457764,0.145972
393756,-0.00341797,-0.00268555,0.992676,0.0581145,0.137329,0.145972
393766,-0.00317383,-0.00317383,0.993164,0.210702,-0.0457764,0.0239015
393776,-0.00292969,-0.00292969,0.993164,0.0581145,0.0457764,0.207007
393786,-0.00292969,-0.00292969,0.993164,0.0581145,0.167847,0.0239015
393796,-0.00317383,-0.00292969,0.993164,-0.00292063,-0.0457764,0.207007
393806,-0.00366211,-0.00292969,0.993164,0.210702,0.106812,0.176489
393816,-0.00366211,-0.00292969,0.993408,0.210702,0.0457764,0.268042
393826,-0.00366211,-0.00317383,0.993408,-0.00292063,-0.106812,-0.0676513
393836,-0.00341797,-0.00292969,0.993164,0.0581145,0.0457764,0.115454
393846,-0.00341797,-0.00317383,0.992676,-0.0639558,0.106812,-0.00661612
393856,-0.00341797,-0.00366211,0.99292,0.180185,0.106812,0.0849366
393866,-0.00317383,-0.00390625,0.99292,0.11915,0.0762939,0.176489
393876,-0.00292969,-0.00366211,0.993164,0.027597,0.0152588,0.176489
393886,-0.00317383,-0.00366211,0.99292,0.0581145,0.0152588,0.0849366
393896,-0.00317383,-0.00341797,0.992432,-0.00292063,0.0152588,0.115454
393906,-0.00292969,-0.00390625,0.993408,0.11915,0.106812,0.0239015
393916,-0.00317383,-0.00366211,0.993408,0.11915,0.0152588,0.145972
393926,-0.00317383,-0.00366211,0.993408,0.027597,-0.0152588,-0.00661612
393936,-0.00317383,-0.00366211,0.99292,0.0581145,-0.0457764,-0.0371337
393946,-0.00341797,-0.00366211,0.992432,-0.0639558,-0.0457764,0.0849366
393956,-0.00366211,-0.00366211,0.992676,-0.00292063,0.0762939,0.0849366
393966,-0.00341797,-0.00390625,0.992676,0.0886321,-0.0152588,0.0849366
393976,-0.00341797,-0.00317383,0.992432,0.11915,0.0152588,0.237525
393986,-0.00317383,-0.00317383,0.992432,0.0886321,-0.0457764,0.115454
393996,-0.00244141,-0.00292969,0.992432,0.027597,0.0762939,-0.0371337
394006,-0.00244141,-0.00268555,0.992676,0.027597,0.0457764,0.0239015
394016,-0.00268555,-0.00317383,0.993164,-0.0639558,0.0457764,0.207007
394026,-0.00268555,-0.00317383,0.992676,-0.00292063,-0.0152588,0.115454
394036,-0.00341797,-0.00366211,0.992188,0.027597,0.167847,0.0239015
394046,-0.00366211,-0.00366211,0.992432,0.0581145,0.0152588,0.237525
394056,-0.00366211,-0.00341797,0.993164,0.0886321,0.0457764,0.115454
394066,-0.00366211,-0.00317383,0.992432,0.180185,0.0152588,-0.128686
394076,-0.00366211,-0.00317383,0.992432,0.027597,0.0457764,0.115454
394086,-0.00366211,-0.00317383,0.992432,0.11915,0.106812,0.176489
394096,-0.00390625,-0.00317383,0.992188,-0.00292063,0.289917,0.0239015
394106,-0.00415039,-0.00341797,0.991943,0.0886321,-0.0152588,0.145972
394116,-0.00390625,-0.00366211,0.991455,0.027597,0.0762939,0.145972
394126,-0.00341797,-0.00366211,0.990967,-0.0639558,0.137329,0.176489
394136,-0.00366211,-0.00317383,0.990967,0.11915,0.0457764,0.176489
394146,-0.00341797,-0.00317383,0.990723,-0.00292063,0.0762939,-0.0371337
394156,-0.00317383,-0.00292969,0.990723,-0.00292063,0.167847,0.176489
394166,-0.00317383,-0.00292969,0.990967,0.0581145,0.137329,0.115454
394176,-0.00341797,-0.00317383,0.991211,-0.00292063,0.106812,0.054419
394186,-0.00341797,-0.00292969,0.991211,-0.0639558,0.0457764,0.054419
394196,-0.00317383,-0.00341797,0.991455,0.027597,-0.0152588,0.176489
394206,-0.00317383,-0.00317383,0.991943,0.0581145,0.106812,0.0849366
394216,-0.00341797,-0.00292969,0.991455,0.027597,0.137329,0.176489
394226,-0.00366211,-0.00268555,0.991943,0.11915,-0.0152588,0.115454
394236,-0.00366211,-0.00317383,0.992432,-0.0334382,0.0457764,0.145972
394246,-0.00341797,-0.00341797,0.992432,-0.0334382,0.0152588,0.0239015
394256,-0.00317383,-0.00341797,0.992432,0.0581145,0.0152588,0.145972
394266,-0.00317383,-0.00341797,0.992188,0.11915,0.0152588,0.115454
394276,-0.00292969,-0.00341797,0.991943,-0.155509,-0.0457764,0.268042
394286,-0.00292969,-0.00341797,0.991699,0.210702,0.0457764,0.176489
394296,-0.00317383,-0.00341797,0.990967,0.027597,0.0152588,0.115454
394306,-0.00317383,-0.00366211,0.991211,0.149667,-0.0152588,0.0239015
394316,-0.00317383,-0.00366211,0.991699,0.0581145,-0.0152588,-0.00661612
394326,-0.00292969,-0.00366211,0.991211,-0.0334382,0.137329,0.268042
394336,-0.00292969,-0.00366211,0.990967,0.0886321,0.0762939,0.145972
394346,-0.00292969,-0.00317383,0.990723,0.0581145,0.0762939,0.054419
394356,-0.00317383,-0.00341797,0.990723,0.027597,-0.0457764,0.0239015
394366,-0.00341797,-0.00366211,0.991455,0.0581145,0.0152588,0.0849366
394376,-0.00366211,-0.00317383,0.991699,0.027597,0.0152588,0.115454
394386,-0.00317383,-0.00317383,0.991455,0.210702,0.137329,0.0239015
394396,-0.00341797,-0.00317383,0.991943,0.027597,-0.0152588,-0.00661612
394406,-0.00292969,-0.00317383,0.992676,0.027597,0.0152588,0.054419
394416,-0.00317383,-0.00341797,0.992188,0.210702,0.137329,0.268042
394426,-0.00366211,-0.00341797,0.992188,-0.0334382,0.0762939,0.0849366
394436,-0.00341797,-0.00341797,0.992188,0.0886321,0.0762939,0.145972
394446,-0.00317383,-0.00341797,0.991699,-0.0334382,-0.0152588,0.176489
394456,-0.00317383,-0.00317383,0.991699,0.0581145,-0.0152588,0.115454
394466,-0.00317383,-0.00341797,0.992188,0.11915,0.0457764,0.237525
394476,-0.00341797,-0.00341797,0.992188,-0.00292063,0.137329,0.145972
394486,-0.00292969,-0.00341797,0.991943,-0.0639558,0.0457764,0.207007
394496,-0.00317383,-0.00292969,0.992676,-0.00292063,-0.0457764,0.237525
394506,-0.00317383,-0.00317383,0.992188,-0.00292063,0.0762939,0.145972
394516,-0.00292969,-0.00341797,0.991943,-0.00292063,0.0762939,0.115454
394526,-0.00317383,-0.00317383,0.991699,0.0886321,-0.0152588,0.054419
394536,-0.00292969,-0.00317383,0.992188,0.0886321,0.106812,0.054419
394546,-0.00317383,-0.00292969,0.99292,0.180185,0.167847,0.145972
394556,-0.00292969,-0.00292969,0.993164,0.149667,0.0457764,0.0849366
394566,-0.00268555,-0.00268555,0.992676,0.027597,0.106812,0.207007
394576,-0.00317383,-0.00317383,0.99292,0.0581145,0.0762939,-0.128686
394586,-0.00317383,-0.00292969,0.993164,0.302255,-0.0152588,0.237525
394596,-0.00341797,-0.00292969,0.992432,0.0581145,0.0457764,0.145972
394606,-0.00317383,-0.00317383,0.991943,0.0581145,0.137329,0.176489
394616,-0.00341797,-0.00317383,0.992188,0.210702,-0.0152588,0.237525
394626,-0.00317383,-0.00317383,0.99292,-0.0334382,0.0762939,0.176489
394636,-0.00317383,-0.00317383,0.993408,0.11915,0.0457764,0.0849366
394646,-0.00292969,-0.00317383,0.993164,0.11915,0.198364,0.237525
394656,-0.00219727,-0.00292969,0.993164,0.180185,-0.0152588,0.054419
394666,-0.00195312,-0.00317383,0.99292,-0.00292063,0.198364,0.0849366
394676,-0.00219727,-0.00317383,0.99292,0.149667,0.0152588,0.054419
394686,-0.00268555,-0.00317383,0.99292,0.210702,0.0457764,0.145972
394696,-0.00317383,-0.00317383,0.993652,0.0581145,0.198364,0.0239015
394706,-0.00341797,-0.00317383,0.992676,-0.00292063,0.0762939,0.0239015
394716,-0.00317383,-0.00317383,0.992188,0.149667,0.106812,0.207007
394726,-0.00292969,-0.00341797,0.991943,0.027597,0.106812,0.176489
394736,-0.00341797,-0.00341797,0.991943,0.11915,-0.137329,0.207007
394746,-0.00366211,-0.00366211,0.992188,0.149667,-0.0762939,0.207007
394756,-0.00341797,-0.00366211,0.99292,0.11915,0.0457764,0.0849366
394766,-0.00341797,-0.00341797,0.993164,0.0886321,-0.0152588,0.29856
394776,-0.00341797,-0.00317383,0.993164,0.11915,0.167847,0.0849366
394786,-0.00341797,-0.00317383,0.992188,0.149667,-0.0152588,0.054419
394796,-0.00341797,-0.00292969,0.992432,0.0886321,0.0762939,0.054419
394806,-0.00317383,-0.00341797,0.992432,0.11915,0.0152588,-0.0371337
394816,-0.00317383,-0.00341797,0.992188,0.027597,-0.0152588,0.115454
394826,-0.00317383,-0.00292969,0.992432,-0.00292063,0.167847,-0.0676513
394836,-0.00341797,-0.00317383,0.992432,-0.00292063,0.137329,0.0849366
394846,-0.00341797,-0.00317383,0.992676,0.0886321,0.0152588,0.054419
394856,-0.00292969,-0.00292969,0.992432,0.027597,0.0457764,0.207007
394866,-0.00268555,-0.00341797,0.992432,0.149667,0.0457764,0.0849366
394876,-0.00244141,-0.00341797,0.99292,0.027597,-0.0152588,0.0849366
394886,-0.00292969,-0.00366211,0.992676,0.24122,0.0762939,0.115454
394896,-0.00292969,-0.00341797,0.991943,-0.0639558,0.0762939,0.115454
394906,-0.00341797,-0.00341797,0.992432,0.149667,0.106812,0.0239015
394916,-0.00341797,-0.00317383,0.991943,-0.00292063,0.0457764,0.054419
394926,-0.00366211,-0.00341797,0.991943,0.271738,0.0152588,0.237525
394936,-0.00366211,-0.00317383,0.991943,0.24122,0.0762939,-0.159204
394946,-0.00390625,-0.00317383,0.992432,-0.00292063,-0.106812,0.115454
394956,-0.00366211,-0.00341797,0.992432,0.11915,0.0152588,0.054419
394966,-0.00366211,-0.00292969,0.992188,0.0581145,0.0152588,0.237525
394976,-0.00341797,-0.00268555,0.993164,0.11915,0.137329,0.0239015
394986,-0.00317383,-0.00292969,0.99292,-0.0334382,0.0762939,0.145972
394996,-0.00366211,-0.00292969,0.99292,0.027597,-0.0762939,0.115454
395006,-0.00390625,-0.00268555,0.992432,-0.124991,0.0152588,0.145972
395016,-0.00317383,-0.00292969,0.991699,-0.0944734,-0.0457764,0.176489
395026,-0.00366211,-0.00244141,0.992676,0.11915,-0.0762939,0.115454
395036,-0.00317383,-0.00244141,0.992432,0.0886321,0.167847,0.145972
395046,-0.00341797,-0.00268555,0.993164,0.0581145,-0.0762939,0.054419
395056,-0.00341797,-0.00317383,0.993164,0.0581145,0.0152588,-0.128686
395066,-0.00366211,-0.00366211,0.993652,0.180185,-0.0152588,0.0849366
395076,-0.00390625,-0.00341797,0.993896,-0.0334382,-0.0762939,-0.0676513
395086,-0.00390625,-0.00366211,0.994141,-0.00292063,0.0457764,0.0239015
395096,-0.00366211,-0.00341797,0.994141,0.0581145,0.228882,0.115454
395106,-0.00341797,-0.00292969,0.993896,0.0581145,0.167847,0.145972
395116,-0.00317383,-0.00317383,0.993652,0.210702,0.0762939,0.054419
395126,-0.00317383,-0.00317383,0.993652,0.0581145,0.0762939,0.145972
395136,-0.00292969,-0.00317383,0.993164,0.027597,0.0762939,0.176489
395146,-0.00317383,-0.00317383,0.992432,0.0581145,0.0457764,0.115454
395156,-0.00317383,-0.00317383,0.993164,-0.00292063,0.0457764,0.268042
395166,-0.00341797,-0.00317383,0.992676,-0.00292063,0.167847,0.176489
395176,-0.00317383,-0.00341797,0.992432,0.271738,0.0457764,0.0239015
395186,-0.00317383,-0.00317383,0.992432,0.0581145,0.0152588,0.115454
395196,-0.00341797,-0.00341797,0.992676,0.210702,0.137329,0.176489
395206,-0.00341797,-0.00390625,0.992188,0.027597,0.0457764,0.0239015
395216,-0.00341797,-0.00415039,0.992432,-0.00292063,0.106812,0.054419
395226,-0.00390625,-0.00390625,0.992188,-0.0944734,-0.0152588,0.115454
395236,-0.00415039,-0.00366211,0.992188,0.149667,0.106812,0.0849366
395246,-0.00390625,-0.00341797,0.992676,-0.0639558,0.0762939,-0.00661612
395256,-0.00341797,-0.00317383,0.992676,0.0581145,0.0457764,0.359595
395266,-0.00341797,-0.00317383,0.992188,0.149667,0.167847,0.207007
395276,-0.00341797,-0.00292969,0.992432,0.180185,0.0152588,0.0849366
395286,-0.00366211,-0.00292969,0.992676,0.0886321,-0.0152588,0.0239015
395296,-0.00390625,-0.00317383,0.992676,0.0581145,0.106812,0.145972
395306,-0.00390625,-0.00317383,0.992188,-0.0639558,0.0457764,0.115454
395316,-0.00390625,-0.00317383,0.992188,-0.0334382,0.106812,0.390112
395326,-0.00390625,-0.00317383,0.992676,0.180185,0.167847,0.207007
395336,-0.00366211,-0.00317383,0.993164,0.149667,0.0457764,0.176489
395346,-0.00390625,-0.00341797,0.992188,-0.0334382,0.0152588,0.0239015
395356,-0.00415039,-0.00366211,0.992432,0.0886321,0.0457764,0.329077
395366,-0.00390625,-0.00366211,0.992432,0.027597,0.106812,0.145972
395376,-0.00366211,-0.00341797,0.992676,0.11915,0.137329,0.145972
395386,-0.00341797,-0.00341797,0.99292,0.149667,0.228882,0.176489
395396,-0.00292969,-0.00366211,0.992432,0.180185,-0.106812,0.176489
395406,-0.00292969,-0.00341797,0.992676,0.027597,0.0152588,0.054419
395416,-0.00317383,-0.00366211,0.992188,0.0581145,-0.0152588,0.054419
395426,-0.00317383,-0.00415039,0.991699,0.0581145,0.0457764,0.176489
395436,-0.00341797,-0.00390625,0.991699,-0.0944734,-0.0457764,0.0849366
395446,-0.00341797,-0.00366211,0.992188,-0.00292063,-0.0457764,0.145972
395456,-0.00317383,-0.00366211,0.992432,0.0886321,-0.0152588,0.115454
395466,-0.00292969,-0.00341797,0.992432,0.0886321,0.106812,0.145972
395476,-0.00268555,-0.00317383,0.992188,0.0581145,0.0762939,0.115454
395486,-0.00292969,-0.00317383,0.992188,-0.0334382,-0.0457764,0.115454
395496,-0.00268555,-0.00341797,0.992432,0.0886321,-0.0152588,0.145972
